,서비스번호,서비스명,판매자,서비스가격,평점,대분류,판매수,value_nouns,소분류,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원,소분류_AI 및 머신러닝,소분류_IoT 및 임베디드 시스템,소분류_SEO 및 마케팅,소분류_게임 개발,소분류_관리 시스템,소분류_기타,소분류_기획 및 문서화,소분류_데이터 분석 및 시각화,소분류_데이터 수집 및 자동화,소분류_데이터베이스 관리,소분류_디자인 및 퍼블리싱,소분류_보안 및 취약점 관리,소분류_블록체인 및 암호화폐,소분류_서버 관리,소분류_앱 개발,소분류_웹사이트 개발,소분류_유지보수,소분류_자동화 및 스크립팅,소분류_전자상거래 및 CMS,소분류_제어 및 센서 시스템,소분류_하드웨어 및 IT지원
561,3076.0,스마트스토어 상품 마진 계산 엑셀 양식 드립니다.,엑셀마왕,10000.0,4.9,데이터,47,"['스마트스토어', '상품', '마진', '계산', '엑셀', '양식']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,3082.0,"악성코드, 바이러스 전문으로 해결해 드립니다.",악성코드전문가,50000.0,5.0,기타,292,"['악성코드', '바이러스']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578,3098.0,페이스북 픽셀 정상작동여부 체크해 드립니다.,최초개척자,10000.0,4.7,기타,136,"['페이스북', '픽셀', '정상작동여부']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
582,3105.0,엑셀 VBA를 활용한 맞춤 템플릿 제작 도와 드립니다.,김헐랭,15000.0,5.0,데이터,8,"['엑셀', 'VBA', '맞춤 템플릿', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,3109.0,"바로 발송 가능한 뉴스레터 코딩, html 제작",픽스팩토리7079,20000.0,5.0,프로그래밍,902,"['발송', '뉴스레터', '코딩', 'html', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,3114.0,디스코드 봇 텔레그램 봇 만들어 드립니다.,C마스터,50000.0,5.0,기타,30,"['디스코드', '봇', '텔레그램', '봇']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
591,3116.0,디스코드 봇 텔레그램 봇 만들어 드립니다.,C마스터,50000.0,5.0,기타,290,"['디스코드', '봇', '텔레그램', '봇']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596,3123.0,criteo 크리테오 스크립트 설치 도와 드립니다.,개밥그릇,20000.0,5.0,기타,3,"['주요 명사: 크리테오', '스크립트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,3124.0,틱톡 TikTok 스크립트 설치 도와 드립니다.,개밥그릇,20000.0,5.0,기타,394,"[""'틱톡'"", ""'TikTok'"", ""'스크립트'"", ""'설치'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601,3133.0,로블록스 스튜디오 스크립트 작성해 드립니다.,노페어,300000.0,5.0,기타,1,"[""'로블록스'"", ""'스튜디오'"", ""'스크립트'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,3136.0,시제품 및 스타트업 샘플 PCB 아트웍 제작해 드립니다.,DIElectronics,250000.0,5.0,프로그래밍,32,"['시제품', '스타트업', '샘플', 'PCB', '아트웍', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,3164.0,파이썬 버그 수정해 드립니다.,율동,5000.0,5.0,프로그래밍,658,"[""'파이썬'"", ""'버그'"", ""'수정'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,3169.0,"QA, Web, App 테스트를 해 드립니다.",TCMaker,200000.0,5.0,기타,38,"['주요 명사: QA', 'Web', 'App', '테스트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637,3180.0,"검색등록, 웹마스터도구, 포털 사이트 노출 해드립니다.",예노디자인,30000.0,5.0,홈페이지,148,"['검색등록', '웹마스터도구', '포털 사이트', '노출']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
666,3228.0,Android App 만들어 드립니다.,코딩하는황소,250000.0,5.0,모바일,116,"['주요 명사: ""Android""', '""App""']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
671,3236.0,UI/UX 관련 스크립트javascript 제작,scriptor,50000.0,4.5,기획,190,"['UI/UX', '스크립트', 'javascript', '제작']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
674,3243.0,프로그래밍 대행 해드립니다.,별토깽,15000.0,5.0,프로그래밍,35,"[""'프로그래밍'"", ""'대행'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
679,3260.0,구글 클라우드 설정해 드립니다.,MasterONE,10000.0,5.0,기타,342,"[""'구글'"", ""'클라우드'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
695,3287.0,"MS 관련 Server, Hyper V 관련 기술지원",KSEM,50000.0,5.0,기타,272,"['주요 명사: MS', 'Server', 'Hyper V', '기술지원']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
705,3300.0,주식 정보 봇 대여해 드립니다.,민그리머,25000.0,4.9,기타,328,"['주요 명사: 주식', '정보', '봇', '대여']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
719,3322.0,"SQL튜닝, DB설계, 튜닝교육,DB부하 개선해드립니다",김영군,200000.0,5.0,기타,80,"['주요 명사: SQL튜닝', 'DB설계', '튜닝교육', 'DB부하']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
727,3334.0,파이썬 코드 오류 잡아 드립니다.,papig,6000.0,5.0,프로그래밍,608,"[""'파이썬'"", ""'코드'"", ""'오류'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
728,3335.0,JSP 웹 사이트 기능 개선 및 수정,국가기관웹개발자,5000.0,5.0,홈페이지,17,"[""'JSP'"", ""'웹 사이트'"", ""'기능'"", ""'개선'"", ""'수정'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
751,3360.0,Java 버그 수정 및 소스코드 짜 드립니다.,엘스부,20000.0,5.0,기타,10,"['Java', '버그', '수정', '소스코드']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
760,3376.0,Vue React HTML JS CSS 작업 해드립니다,끈질긴사과1071,33000.0,4.8,홈페이지,258,"[""'Vue'"", ""'React'"", ""'HTML'"", ""'JS'"", ""'CSS'"", ""'작업'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,3379.0,"아임웹 수정,간단한 작업,퀄리티 있게 작업해 드립니다.",1D1Y,19000.0,5.0,홈페이지,196,"[""'아임웹'"", ""'작업'"", ""'퀄리티'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
777,3404.0,"NFT, 3D캐릭터, 민팅사이트 제작을 도와 드립니다.",해로웃탸,1000000.0,5.0,프로그래밍,38,"['NFT', '3D캐릭터', '민팅사이트']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
785,3415.0,Java 버그 수정 및 소스코드 짜 드립니다.,소피아브라더,5000.0,5.0,기타,77,"['Java', '버그', '수정', '소스코드']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,3424.0,드롭박스 무료 플랜 용량 추가 총 18GB 해 드립니다.,How2Play,24000.0,4.9,기타,128,"['드롭박스', '플랜', '용량', 'GB']",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
797,3427.0,키워드별 순위확인 순위체크 솔루션 제공해 드립니다.,토리토시스템,30000.0,5.0,기타,348,"[""'키워드'"", ""'순위확인'"", ""'순위체크'"", ""'솔루션'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,3428.0,PCB설계및 시제품 제작해 드립니다.,여주태,250000.0,5.0,프로그래밍,42,"[""'PCB설계'"", ""'시제품'"", ""'제작'""]",기타,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
