,Title,Content
1236,[야고부] 유권자 비디오판독,  지난 11일 우리나라 축구 성인팀의 챔피언을 가리는 대구FC와 전남 드래곤즈의 FA컵 결승 2차전이 열린 DGB대구은행파크. 전반 초반 대구FC의 홍정운 선수가 팔꿈치 가격으로 퇴장당한 뒤 대구 선수들은 자주 상대 파울에 넘어져 일어나지 않았다. 전남 선수가 오랫동안 그라운드에 누워 있으면서 비디오 보조 심판...  
1237,"포항, 어려운 이웃돕기 성금 기탁 ‘잇따라’","  경북 포항시는 지난 24일 ‘희망2022 나눔캠페인 불우이웃돕기’ 성금으로 대구은행이 2000만원, 홍덕산업(주)이 4000만원을 기탁했다고 26일 밝혔다. 대구은행 포항영업부 여동달 부장은 평소 지역의 소외계층을 위해 사랑의 도시락 후원, 농촌일손돕기 등 다양한 활동으로 지역의 이웃들을 위한 봉사활동과...  "
1238,"대구시, '청년·신혼부부 주택 임차보증금 지원 업무협약' 체결","  한국주택금융공사, 대구은행, 농협은행과 주택 임차보증금 지원체계 구축 G.ECONOMY(지이코노미) 홍종락 기자 | 대구시와 한국주택금융공사, 대구은행, 농협은행은 최근 전국적인 주택가격 상승과 전·월세 대출부담의 급격한 증가로 인해 주거부담을 겪고 있는 청년·신혼부부(이하 청년층 )들을 지원하기 위해...  "
1239,[12월 4주] 은행 적금(24개월) 최고금리 연 2.2%…수은 ‘해양플라스틱제...,"  이어 농협은행 ‘법사랑플러스적금’(1.69%), 국민은행 ‘KB내맘대로적금’(1.65%), 전북은행 ‘JB다이렉트적금(자유적립식)’(1.65%), 제주은행 ‘더탐나는적금3’(1.60%), 한국씨티은행 ‘씨티더드림적금’(1.60%), 광주은행 ‘스마트모아드림(Dream)정기적금’(1.55%), 대구은행 ‘IM스마트적금’(1.55...  "
1240,"포항, 어려운 이웃돕기 성금 기탁 ‘잇따라’","  경북 포항시는 지난 24일 ‘희망2022 나눔캠페인 불우이웃돕기’ 성금으로 대구은행이 2000만원, 홍덕산업(주)이 4000만원을 기탁했다고 26일 밝혔다. 대구은행 포항영업부 여동달 부장은 평소 지역의 소외계층을 위해 사랑의 도시락 후원, 농촌일손돕기 등 다양한 활동으로 지역의 이웃들을 위한 봉사활동과...  "
1241,"대구시, '청년·신혼부부 주택 임차보증금 지원 업무협약' 체결","  한국주택금융공사, 대구은행, 농협은행과 주택 임차보증금 지원체계 구축 G.ECONOMY(지이코노미) 홍종락 기자 | 대구시와 한국주택금융공사, 대구은행, 농협은행은 최근 전국적인 주택가격 상승과 전·월세 대출부담의 급격한 증가로 인해 주거부담을 겪고 있는 청년·신혼부부(이하 청년층 )들을 지원하기 위해...  "
1242,[12월 4주] 은행 적금(24개월) 최고금리 연 2.2%…수은 ‘해양플라스틱제...,"  이어 농협은행 ‘법사랑플러스적금’(1.69%), 국민은행 ‘KB내맘대로적금’(1.65%), 전북은행 ‘JB다이렉트적금(자유적립식)’(1.65%), 제주은행 ‘더탐나는적금3’(1.60%), 한국씨티은행 ‘씨티더드림적금’(1.60%), 광주은행 ‘스마트모아드림(Dream)정기적금’(1.55%), 대구은행 ‘IM스마트적금’(1.55...  "
1243,오마이걸 아린 ‘기부 행진’…이번엔 연탄 2만장 ‘선뜻’,"  소속사 WM엔터테인먼트는 16일 “아린이 대구 연탄은행에 후원한 연탄 2만장은 지역 에너지 취약이웃들이 따뜻한 겨울을 나는 데 쓰일 예정”이라고 설명했다. 아린은 앞서 지난 1월 홀몸 어르신 등 저소득 취약계층에 약 1000만원 상당의 물품을 기부했고, 6월에는 생일을 맞아 보호종료아동의 자립...  "
1244,"무디스·한신평 ""은행권 신용도 전망 안정적…내년 리스크는 금리인상""","  지난해 코로나 팬데믹 초입에 부정적 전망으로 조정된 3개 지방은행(부산은행, 대구은행, 경남은행)도 전망이 안정적으로 변경된 한 해였다. 옥 연구원은 ""내년 정부 지원 및 규제 완화가 정상화된 이후에도 은행들이 견조한 자산건전성, 안정적인 수익성을 유지하는지 여부가 핵심적인 평가요인이 될 예정...  "
1245,"국세청, 납세 증명서 은행에 직접 제공한다...공공 마이 데이터 서비스...","  이 서비스는 현재 은행 6곳(대구은행·신한은행·우리은행·토스뱅크·KB국민은행·NH농협은행), 저축은행 3곳(웰컴저축은행·하나저축은행·NH저축은행), 증권사 1곳(한국투자증권), 카드사 7곳(롯데카드·삼성카드·신한카드·우리카드·현대카드·BC카드·KB국민카드), 할부 금융사 5곳(하나캐피탈·한국캐피탈...  "
1246,'저도' 대통령 별장 산책로 개방···사진 촬영 가능,"  구입처는 농협은행과 국민은행, 신한은행 등 시중은행과 대구은행과 부산은행 등 지역은행, 신협과 새마을금고, 우체국 등입니다. 상품권을 구입하기 위해 은행을 방문할 때는 신분증을 지참해야 하고 현금으로 구매해야 합니다. (영상편집: 오희현) 지류형 상품권과 별개로 모바일 온누리상품권은 상시 10...  "
1247,"[은행가소식] 농협은행, 북경지점 최종인가…내년 영업개시","  ■ 대구은행, 대구지역 청년·신혼부부 전세대출 지원 대구은행은 지난 22일 대구시, 주택금융공사와 함께 '대구시 청년·신혼부부 행복주택 디딤돌사업 업무협약'을 체결했다. 이 협약은 대구시 거주 청년·신혼부부의 주거안정을 위한 금융지원을 도모하기 위해 마련됐다. 대구시 청년·신혼부부 행복주택...  "
1248,"플로우 유료기업 3500개 돌파, 글로벌 진출","  삼성전기와 현대모비스 등 제조기업뿐만 아니라 대구은행, KB캐피탈, DBG캐피탈, 부산은행, DB금융투자 등 금융권에서도 사용하고 있다. 이 대표는 “협업툴은 특성상 레퍼런스가 중요한데 플로우는 금융권을 포함해 자랑할 만한 레퍼런스를 보유했다. 새해에는 공공 시장을 기대하고 있다” 면서 “공공과...  "
1249,"DGB사회공헌재단, '제10기 With-U 대학생봉사단' 해단식 진행",  사진=DGB사회공헌재단 DGB금융그룹 DGB사회공헌재단은 지난 22일 DGB대구은행 제2본점에서 '제10기 With-U 대학생봉사단' 해단식을 진행했다고 23일 밝혔다. 해단식에서는 With-U 대학생봉사단 최수현 단장(대구대학교 3학년)이 직접 깜짝 이벤트를 마련해 멘토링팀과 함께하는 멘티아동 58명 전원에게...  
1250,"DGB사회공헌재단, '제10기 With-U 대학생봉사단' 해단식 진행",  사진=DGB사회공헌재단 DGB금융그룹 DGB사회공헌재단은 지난 22일 DGB대구은행 제2본점에서 '제10기 With-U 대학생봉사단' 해단식을 진행했다고 23일 밝혔다. 해단식에서는 With-U 대학생봉사단 최수현 단장(대구대학교 3학년)이 직접 깜짝 이벤트를 마련해 멘토링팀과 함께하는 멘티아동 58명 전원에게...  
1251,DGB금융지주 주주 추천 사외이사 예비후보 24일까지 접수,"  공고일 전 영업인인 지난 10일까지 DGB대구은행 주주총회 의결권이 있는 주주는 1명의 사외이사 예비후보를 추천할 수 있다. 금융, 경제, 경영, 회계·재무, 법률, IT·디지털, HR, 리스크, ESG(환경·사회·지배구조), 금융소비자보호 분야에서 전문성을 갖추고 금융회사 지배구조에 관한 법률상 결격사유에...  "
1252,'CEO 리스크'... DGB금융지주 잇단 사퇴 압박에 '정면돌파',"  대구은행 노동조합과 대구지역 시민단체가 DGB금융지주그룹 최고경영자(CEO) 리스크가 커지자, 자진 사퇴를 압박하고 나섰다. 박인규 전 회장에 이어 김태오 현 회장까지 기소되면서 그룹 안팎이 술렁이는 분위기지만, 김 회장은 물러나지 않고 정면돌파하겠다는 의지를 보이고 있다. 14일 법조계에 따르면...  "
1253,"DGB금융그룹, 메타버스 'ZEP'에서 제4기 디지털 패셔니스타 해단식 개최","  올해 1월 DGB금융지주 2명, DGB대구은행 6명, 하이투자증권 2명, DGB생명 1명, DGB캐피탈 2명, 하이자산운용 2명, DGB유페이 1명, DGB데이터시스템 2명 등 총 18명을 선발해 3월 발대식을 시작으로 디지털 홍보 활동을 본격화했다. 이들은 '머니쇼 2021' 참관, 증강현실(AR) 협업 툴인 '스페이셜(Spatial)'을 활용한...  "
1254,"檢, ‘캄보디아 금융사고’ 관련 김태오 DGB금융지주 회장 등 기소",  대구 수성구에 있는 대구은행 본점 전경. 대구은행 제공 지난해 캄보디아에서 상업은행 인가를 얻기 위해 현지 공무원들에게 거액의 뇌물을 제공했다가 적발된 DGB대구은행 간부들이 무더기로 재판에 넘겨졌다. 대구지검 반부패수사부(김남훈 부장검사)는 대구은행장을 겸직했던 김태오 DGB 금융지주 회장과...  
1255,"대구FC 엔젤클럽, 친선 골프대회 통해 대구FC 유스팀에 후원금 기부",  후원금 전달식은 21일(화) DGB대구은행파크에서 진행됐다. 대구FC 엔젤클럽이 21일(화) DGB대구은행파크에서 대구FC 유스팀을 위한 후원금 전달식을 진행했다. 엔젤클럽은 지난 9월 30일(목) 경산 인터불고CC에서 대구FC 유스팀 후원금 마련을 위한 친선 골프대회를 주최했다. 이날 대회는 엔젤클럽 후원자 100명...  
1256,‘같은 은행 다른 느낌’…은행 감축 Vs. 인뱅 충원,"  여기에 지방은행인 부산은행과 경남은행, 대구은행까지 희망퇴직신청을 받고 있어 역대급 규모가 예상된다. 은행들은 인력 감축에 비해 공채 규모를 축소하고 있어 은행권 일자리 감소가 현실화하고 있다. 5대 시중은행의 공채인원은 2018년 2945명 이후 2019년 2033명, 2020년 1038명으로 감소했고 올해는...  "
1257,"대구FC 엔젤클럽, 친선 골프대회 통해 유스팀에 후원금 기부","  대구FC 엔젤클럽이 친선 골프대회를 통해 모금한 후원금을 대구FC 유스팀에 전달했다.엔젤클럽은 21일 DGB대구은행파크에서 후원금 전달식을 열고 대구FC 유스팀인 현풍고, 율원중, 신흥초에 각 600만 원씩, 총 1천800만 원을 전달했다. 전달식엔 조광래 대구FC 대표이사, 이호경 엔젤클럽 회장, 엄태건·정소영...  "
1258,"아린 기부, 연탄으로 따뜻한 온정 전달","  16일 소속사 WM엔터테인먼트는 ""오마이걸 아린이 지난 15일 밥상공동체 대구 연탄은행에 연탄 2만 장 상당의 1,600만원을 기부했다""고 밝혔다. 아린이 후원한 연탄 2만 장은 지역의 에너지 취약계층이 따뜻한 겨울을 날 수 있도록 지원될 예정이다. 아린은 지난 1월 독거 어르신 등 저소득 취약계층에 약 1...  "
1259,"대출·카드발급 때 내는 국세증명, 따로 뽑을 필요 없어진다(종합)","  납세자 요청시 국세청이 국세정보를 제공할 수 있는 금융회사는 KB국민은행, 우리은행, 신한은행, 대구은행, NH농협은행, 토스뱅크, 하나저축은행, NH저축은행, 웰컴저축은행, 한국투자증권, 롯데카드, 삼성카드, 신한카드, 우리카드, KB국민카드, NH농협캐피탈, BNK캐피탈, 현대카드, 비씨카드, 현대캐피탈...  "
1260,"대출·카드발급 때 내는 국세증명, 따로 뽑을 필요 없어진다(종합)","  납세자 요청시 국세청이 국세정보를 제공할 수 있는 금융회사는 KB국민은행, 우리은행, 신한은행, 대구은행, NH농협은행, 토스뱅크, 하나저축은행, NH저축은행, 웰컴저축은행, 한국투자증권, 롯데카드, 삼성카드, 신한카드, 우리카드, KB국민카드, NH농협캐피탈, BNK캐피탈, 현대카드, 비씨카드, 현대캐피탈...  "
1261,전북 5연패부터 2002 영웅 귀환까지…K리그 10대 뉴스,"  먼저 12월 11일 DGB대구은행파크에서 열린 FA컵 결승 2차전에서는 K리그2에 속한 전남이 난타전 끝에 K리그1의 대구를 4대3으로 제압하는 이변을 일으켰다. 전남은 지난 1차전 홈경기에서 0대1로 패한 불리한 상황을 뒤집었고, K리그2 클럽 최초 FA컵 우승 및 ACL 진출이라는 역사를 썼다. 이튿날인 12일...  "
1262,"檢, '캄보디아 브로커에 41억 뇌물' 김태오 DGB 회장 기소",  DGB대구은행의 캄보디아 부동산 매입 손실 사건과 관련해 수사를 받던 DGB대구은행 간부들이 무더기로 재판에 넘겨졌다. 대구지검 반부패수사부(부장검사 김남훈)는 6일 캄보디아 현지 법인의 상업은행 인가를 받기 위해 지난해 4월부터 10월까지 캄보디아 공무원에게 전달할 로비 자금 350만달러를 현지...  
1263,"카카오페이, 안면인식 결제시장 진출","  부산은행, 대구은행, 토스증권 등 10여개 금융사는 안면인식 기술을 활용한 실명확인서비스를 금융위원회 혁신금융서비스로 지정받았다. 카카오뱅크의 경우 최근 딥러닝을 활용해 자체 개발한 얼굴인식기술이 한국인터넷진흥원(KISA)의 '바이오인식시스템 시험인증'을 통과했다.  "
1264,"DGB금융그룹, 임직원 소통 창구 ‘어울림’ 앱 오픈","  (DGB금융그룹 제공) 2021.12.28 DGB금융그룹은 DGB대구은행, 하이투자증권 등 10개 계열사가 모두 참여하는 그룹 통합 커뮤니케이션 플랫폼 ‘어울林(림)’ 앱을 오픈했다고 28일 밝혔다. 임직원들에게 그룹 비전을 공유하고 계열사별로 분산된 커뮤니티 정보를 일원해 정보 전달 및 소통 역할을 할 수...  "
